attr_id,adj,label
individuality.n.01,truthful,No
individuality.n.01,unorthodox,No
individuality.n.01,unpolluted,No
individuality.n.01,user-friendly,No
individuality.n.01,watchful,No
integrity.n.01,all-encompassing,No
integrity.n.01,aspirational,No
integrity.n.01,atypical,No
integrity.n.01,authorized,No
integrity.n.01,bright,No
integrity.n.01,careless,No
integrity.n.01,correct,No
integrity.n.01,crowded,No
integrity.n.01,east,No
integrity.n.01,enshrined,No
integrity.n.01,extension,No
integrity.n.01,fashionable,No
integrity.n.01,fresh,No
integrity.n.01,honourable,No
integrity.n.01,inhumane,No
integrity.n.01,innovatory,No
integrity.n.01,inside,No
integrity.n.01,joyful,No
integrity.n.01,monotonous,No
integrity.n.01,multifaceted,No
integrity.n.01,plentiful,No
integrity.n.01,preliminary,No
integrity.n.01,public,No
integrity.n.01,red,No
integrity.n.01,sensitized,No
integrity.n.01,unorthodox,No
integrity.n.01,unpolluted,Yes
integrity.n.01,unserviceable,No
integrity.n.01,valiant,Yes
integrity.n.01,young,No
intelligence.n.01,atypical,No
intelligence.n.01,conspicuous,No
intelligence.n.01,crushed,No
intelligence.n.01,damaged,No
intelligence.n.01,dazzling,No
intelligence.n.01,different,No
intelligence.n.01,extension,No
intelligence.n.01,fashionable,No
intelligence.n.01,foolhardy,Yes
intelligence.n.01,fresh,No
intelligence.n.01,heavier,No
intelligence.n.01,honourable,No
intelligence.n.01,inconceivable,No
intelligence.n.01,inconclusive,No
intelligence.n.01,invisible,No
intelligence.n.01,meritorious,No
intelligence.n.01,obese,No
intelligence.n.01,proscribed,No
intelligence.n.01,reliable,No
intelligence.n.01,rich,No
intelligence.n.01,serious,No
intelligence.n.01,sinister,No
intelligence.n.01,solitary,No
intelligence.n.01,technical,No
intelligence.n.01,tight,No
intelligence.n.01,unceasing,No
intelligence.n.01,unjust,No
intelligence.n.01,unpolluted,No
intelligence.n.01,unrecognised,No
intelligence.n.01,user-friendly,No
intentionality.n.01,aspirational,Yes
intentionality.n.01,bodily,No
intentionality.n.01,careless,No
intentionality.n.01,correct,No
intentionality.n.01,courteous,No
intentionality.n.01,crushed,No
intentionality.n.01,damaged,No
intentionality.n.01,dazzling,No
intentionality.n.01,different,No
intentionality.n.01,east,No
intentionality.n.01,even-handed,No
intentionality.n.01,fashionable,No
intentionality.n.01,horrible,No
intentionality.n.01,hunger,No
intentionality.n.01,innovatory,No
intentionality.n.01,lawful,Yes
intentionality.n.01,obese,No
intentionality.n.01,plentiful,No
intentionality.n.01,potent,No
intentionality.n.01,red,No
intentionality.n.01,reliable,Yes
intentionality.n.01,same,No
intentionality.n.01,sinister,Yes
intentionality.n.01,spoiled,No
intentionality.n.01,strange,No
intentionality.n.01,stupid,No
intentionality.n.01,succinct,No
intentionality.n.01,truthful,No
intentionality.n.01,unjust,No
intentionality.n.01,valiant,No
introspectiveness.n.01,bodily,No
introspectiveness.n.01,careless,Yes
introspectiveness.n.01,conceivable,No
introspectiveness.n.01,conspicuous,Yes
introspectiveness.n.01,damaged,No
introspectiveness.n.01,enshrined,No
introspectiveness.n.01,extension,No
introspectiveness.n.01,foolhardy,No
introspectiveness.n.01,heavier,No
introspectiveness.n.01,horrible,No
introspectiveness.n.01,inhumane,No
introspectiveness.n.01,innovatory,No
introspectiveness.n.01,joyful,No
introspectiveness.n.01,monotonous,No
introspectiveness.n.01,proscribed,No
introspectiveness.n.01,red,No
introspectiveness.n.01,rich,No
introspectiveness.n.01,sinister,No
introspectiveness.n.01,unserviceable,No
introspectiveness.n.01,watchful,No
intrusiveness.n.01,alien,No
intrusiveness.n.01,atypical,No
intrusiveness.n.01,bright,No
intrusiveness.n.01,careless,No
intrusiveness.n.01,chilled,No
intrusiveness.n.01,conceivable,No
intrusiveness.n.01,crushed,No
intrusiveness.n.01,damaged,No
intrusiveness.n.01,deliberate,No
intrusiveness.n.01,enshrined,No
intrusiveness.n.01,horrible,No
intrusiveness.n.01,inhumane,No
intrusiveness.n.01,inside,No
intrusiveness.n.01,invisible,No
intrusiveness.n.01,joyful,No
intrusiveness.n.01,modesty,No
intrusiveness.n.01,monochrome,No
intrusiveness.n.01,noble,No
intrusiveness.n.01,rich,No
intrusiveness.n.01,seperate,No
intrusiveness.n.01,stimulating,No
intrusiveness.n.01,stupid,No
intrusiveness.n.01,tight,No
intrusiveness.n.01,tiresome,No
intrusiveness.n.01,truthful,No
intrusiveness.n.01,unorthodox,No
intrusiveness.n.01,unrecognised,Yes
intrusiveness.n.01,valiant,No
intrusiveness.n.01,watchful,Yes
intrusiveness.n.01,young,No
inwardness.n.04,authorized,No
inwardness.n.04,deliberate,No
inwardness.n.04,enshrined,No
inwardness.n.04,headstrong,No
inwardness.n.04,heavier,No
inwardness.n.04,illuminated,Yes
inwardness.n.04,joyful,No
inwardness.n.04,proscribed,No
inwardness.n.04,unpolluted,No
inwardness.n.04,unserviceable,No
kindness.n.01,aspirational,Yes
kindness.n.01,bright,No
kindness.n.01,clear,No
kindness.n.01,crowded,No
kindness.n.01,even-handed,Yes
kindness.n.01,extension,No
kindness.n.01,fresh,No
kindness.n.01,friendly,Yes
kindness.n.01,headstrong,No
kindness.n.01,hunger,No
kindness.n.01,itty-bitty,No
kindness.n.01,monochrome,No
kindness.n.01,profit-making,No
kindness.n.01,protective,Yes
kindness.n.01,responsible,No
kindness.n.01,sensitized,No
kindness.n.01,spoiled,No
kindness.n.01,strange,No
kindness.n.01,succinct,No
kindness.n.01,user-friendly,Yes
lawfulness.n.01,accurate,No
lawfulness.n.01,alien,No
lawfulness.n.01,all-encompassing,No
lawfulness.n.01,bright,No
lawfulness.n.01,conceivable,No
lawfulness.n.01,correct,No
lawfulness.n.01,dazzling,No
lawfulness.n.01,deliberate,No
lawfulness.n.01,despicable,No
lawfulness.n.01,different,No
lawfulness.n.01,discernible,No
lawfulness.n.01,east,No
lawfulness.n.01,enshrined,No
lawfulness.n.01,even-handed,Yes
lawfulness.n.01,foolhardy,Yes
lawfulness.n.01,honourable,Yes
lawfulness.n.01,hunger,No
lawfulness.n.01,illuminated,No
lawfulness.n.01,inhumane,Yes
lawfulness.n.01,invisible,No
lawfulness.n.01,meritorious,No
lawfulness.n.01,public,No
lawfulness.n.01,reliable,Yes
lawfulness.n.01,rich,No
lawfulness.n.01,sensitized,No
lawfulness.n.01,seperate,No
lawfulness.n.01,serious,Yes
lawfulness.n.01,sinister,No
lawfulness.n.01,spoiled,No
lawfulness.n.01,stimulating,No
lawfulness.n.01,strange,No
lawfulness.n.01,succinct,No
lawfulness.n.01,technical,Yes
lawfulness.n.01,tight,No
lawfulness.n.01,unceasing,No
lawfulness.n.01,unjust,Yes
lawfulness.n.01,unproductive,No
lawfulness.n.01,user-friendly,No
lawfulness.n.01,valiant,No
lawfulness.n.01,watchful,Yes
legality.n.01,aspirational,No
legality.n.01,atypical,No
legality.n.01,authorized,Yes
legality.n.01,bodily,No
legality.n.01,chilled,No
legality.n.01,conceivable,No
legality.n.01,crowded,No
legality.n.01,different,No
legality.n.01,even-handed,No
legality.n.01,inclined,No
legality.n.01,inconceivable,No
legality.n.01,lawful,Yes
legality.n.01,modesty,No
legality.n.01,monotonous,No
legality.n.01,multifaceted,No
legality.n.01,plentiful,No
legality.n.01,potent,No
legality.n.01,preliminary,No
legality.n.01,profit-making,No
legality.n.01,responsible,No
legality.n.01,seperate,No
legality.n.01,spoiled,No
legality.n.01,stimulating,No
legality.n.01,strange,No
legality.n.01,succinct,No
legality.n.01,unceasing,No
legality.n.01,unlinked,No
legality.n.01,valiant,No
legality.n.01,watchful,No
legality.n.01,young,No
length.n.01,analytical,No
length.n.01,atypical,No
length.n.01,chilled,No
length.n.01,conceivable,No
length.n.01,conspicuous,No
length.n.01,courteous,No
length.n.01,despicable,No
length.n.01,different,No
length.n.01,east,No
length.n.01,exact,No
length.n.01,fresh,No
length.n.01,friendly,No
length.n.01,horrible,No
length.n.01,inclined,No
length.n.01,inconceivable,No
length.n.01,inhumane,No
length.n.01,inside,No
length.n.01,invisible,No
length.n.01,meritorious,No
length.n.01,modesty,No
length.n.01,monotonous,No
length.n.01,multifaceted,No
length.n.01,noble,No
length.n.01,proscribed,No
length.n.01,public,No
length.n.01,reliable,No
length.n.01,rich,No
length.n.01,seperate,No
length.n.01,stimulating,No
length.n.01,strange,No
length.n.01,stupid,No
length.n.01,tiresome,No
length.n.01,truthful,No
length.n.01,unjust,No
length.n.01,unlinked,No
length.n.01,unproductive,No
length.n.01,unserviceable,No
length.n.01,user-friendly,No
length.n.01,valiant,No
length.n.01,watchful,No
light.n.07,bright,Yes
light.n.07,crowded,No
light.n.07,discernible,No
light.n.07,favourable,No
light.n.07,headstrong,No
light.n.07,heavier,No
light.n.07,illuminated,Yes
light.n.07,inclined,No
light.n.07,inconclusive,No
light.n.07,modesty,No
light.n.07,multifaceted,No
light.n.07,on-going,No
light.n.07,proscribed,No
light.n.07,protective,No
light.n.07,public,No
light.n.07,sinister,No
light.n.07,strange,No
light.n.07,technical,No
light.n.07,tight,No
light.n.07,unceasing,No
likelihood.n.01,atypical,Yes
likelihood.n.01,bereft,No
likelihood.n.01,careless,No
likelihood.n.01,chilled,No
likelihood.n.01,clear,No
likelihood.n.01,correct,No
likelihood.n.01,crowded,No
likelihood.n.01,different,No
likelihood.n.01,even-handed,No
likelihood.n.01,exact,No
likelihood.n.01,fashionable,No
likelihood.n.01,heavier,No
likelihood.n.01,honourable,No
likelihood.n.01,hunger,No
likelihood.n.01,inconceivable,Yes
likelihood.n.01,inconclusive,No
likelihood.n.01,inhumane,No
likelihood.n.01,innovatory,No
likelihood.n.01,inside,No
likelihood.n.01,joyful,No
likelihood.n.01,meritorious,No
likelihood.n.01,obese,No
likelihood.n.01,on-going,No
likelihood.n.01,plentiful,No
likelihood.n.01,proscribed,No
likelihood.n.01,red,No
likelihood.n.01,reliable,Yes
likelihood.n.01,responsible,No
likelihood.n.01,serious,No
likelihood.n.01,sinister,No
likelihood.n.01,stimulating,No
likelihood.n.01,stupid,No
likelihood.n.01,succinct,No
likelihood.n.01,suspicious,No
likelihood.n.01,tight,No
likelihood.n.01,unceasing,No
likelihood.n.01,unlinked,No
likelihood.n.01,unorthodox,No
likelihood.n.01,unrecognised,No
likelihood.n.01,watchful,No
likeness.n.01,alien,Yes
likeness.n.01,all-encompassing,Yes
likeness.n.01,analytical,No
likeness.n.01,authorized,No
likeness.n.01,chilled,No
likeness.n.01,clear,No
likeness.n.01,conspicuous,No
likeness.n.01,correct,No
likeness.n.01,dazzling,No
likeness.n.01,despicable,No
likeness.n.01,different,No
likeness.n.01,even-handed,No
likeness.n.01,exact,Yes
likeness.n.01,foolhardy,No
likeness.n.01,headstrong,No
likeness.n.01,horrible,No
likeness.n.01,inconceivable,No
likeness.n.01,inhumane,No
likeness.n.01,inside,No
likeness.n.01,invisible,No
likeness.n.01,itty-bitty,No
likeness.n.01,modesty,No
likeness.n.01,multifaceted,No
likeness.n.01,obese,No
likeness.n.01,red,No
likeness.n.01,responsible,No
likeness.n.01,rich,No
likeness.n.01,serious,No
likeness.n.01,sinister,No
likeness.n.01,solitary,No
likeness.n.01,succinct,No
likeness.n.01,technical,No
likeness.n.01,truthful,No
likeness.n.01,unlinked,No
likeness.n.01,unorthodox,No
likeness.n.01,unpolluted,No
likeness.n.01,unproductive,No
likeness.n.01,unserviceable,No
likeness.n.01,valiant,No
likeness.n.01,young,No
literacy.n.01,all-encompassing,No
literacy.n.01,analytical,Yes
literacy.n.01,atypical,No
literacy.n.01,bright,No
literacy.n.01,chilled,No
literacy.n.01,correct,No
literacy.n.01,courteous,No
literacy.n.01,crowded,No
literacy.n.01,crushed,No
literacy.n.01,damaged,No
literacy.n.01,deliberate,No
literacy.n.01,despicable,No
literacy.n.01,enshrined,No
literacy.n.01,honourable,No
literacy.n.01,inclined,No
literacy.n.01,inhumane,No
literacy.n.01,inside,No
literacy.n.01,joyful,No
literacy.n.01,monotonous,No
literacy.n.01,multifaceted,No
literacy.n.01,on-going,No
literacy.n.01,potent,No
literacy.n.01,preliminary,No
literacy.n.01,proscribed,No
literacy.n.01,protective,No
literacy.n.01,responsible,No
literacy.n.01,sinister,No
literacy.n.01,solitary,No
literacy.n.01,static,No
literacy.n.01,strange,No
literacy.n.01,succinct,No
literacy.n.01,suspicious,No
literacy.n.01,technical,No
literacy.n.01,tight,No
literacy.n.01,unceasing,No
literacy.n.01,unjust,No
literacy.n.01,unlinked,No
literacy.n.01,unorthodox,No
literacy.n.01,unrecognised,No
literacy.n.01,watchful,No
liveliness.n.02,alien,No
liveliness.n.02,all-encompassing,No
liveliness.n.02,authorized,No
liveliness.n.02,bereft,No
liveliness.n.02,careless,No
liveliness.n.02,clear,No
liveliness.n.02,conceivable,No
liveliness.n.02,correct,No
liveliness.n.02,crushed,No
liveliness.n.02,dazzling,No
liveliness.n.02,deliberate,No
liveliness.n.02,east,No
liveliness.n.02,enshrined,No
liveliness.n.02,even-handed,No
liveliness.n.02,exact,No
liveliness.n.02,exceptional,No
liveliness.n.02,favourable,No
liveliness.n.02,heavier,No
liveliness.n.02,horrible,No
liveliness.n.02,illuminated,Yes
liveliness.n.02,inclined,No
liveliness.n.02,inconceivable,No
liveliness.n.02,innovatory,No
liveliness.n.02,inside,No
liveliness.n.02,joyful,No
liveliness.n.02,meritorious,No
liveliness.n.02,modesty,No
liveliness.n.02,monochrome,No
liveliness.n.02,monotonous,No
liveliness.n.02,plentiful,No
liveliness.n.02,potent,No
liveliness.n.02,protective,No
liveliness.n.02,public,No
liveliness.n.02,red,No
liveliness.n.02,responsible,No
liveliness.n.02,same,No
liveliness.n.02,sensitized,No
liveliness.n.02,seperate,No
liveliness.n.02,serious,No
liveliness.n.02,sinister,No
liveliness.n.02,solitary,No
liveliness.n.02,strange,No
liveliness.n.02,tiresome,Yes
liveliness.n.02,truthful,No
liveliness.n.02,unjust,No
liveliness.n.02,unpolluted,No
liveliness.n.02,unproductive,No
liveliness.n.02,unrecognised,No
liveliness.n.02,unserviceable,No
liveliness.n.02,user-friendly,No
logicality.n.01,analytical,Yes
logicality.n.01,bereft,No
logicality.n.01,conceivable,Yes
logicality.n.01,damaged,No
logicality.n.01,east,No
logicality.n.01,extension,No
logicality.n.01,fashionable,No
logicality.n.01,horrible,No
logicality.n.01,illuminated,No
logicality.n.01,inhumane,No
logicality.n.01,itty-bitty,No
logicality.n.01,on-going,No
logicality.n.01,reliable,Yes
logicality.n.01,responsible,No
logicality.n.01,seperate,No
logicality.n.01,solitary,No
logicality.n.01,tiresome,No
logicality.n.01,unrecognised,No
logicality.n.01,unserviceable,No
logicality.n.01,user-friendly,Yes
loyalty.n.01,accurate,No
loyalty.n.01,analytical,No
loyalty.n.01,aspirational,No
loyalty.n.01,atypical,No
loyalty.n.01,bodily,No
loyalty.n.01,careless,No
loyalty.n.01,chilled,No
loyalty.n.01,conspicuous,No
loyalty.n.01,correct,No
loyalty.n.01,dazzling,No
loyalty.n.01,deliberate,No
loyalty.n.01,despicable,Yes
loyalty.n.01,different,No
loyalty.n.01,east,No
loyalty.n.01,enshrined,No
loyalty.n.01,exact,No
loyalty.n.01,exceptional,No
loyalty.n.01,fashionable,No
loyalty.n.01,favourable,No
loyalty.n.01,friendly,No
loyalty.n.01,horrible,No
loyalty.n.01,hunger,No
loyalty.n.01,illuminated,No
loyalty.n.01,inclined,No
loyalty.n.01,inconceivable,No
loyalty.n.01,inhumane,No
loyalty.n.01,invisible,No
loyalty.n.01,joyful,No
loyalty.n.01,monotonous,No
loyalty.n.01,multifaceted,No
loyalty.n.01,noble,Yes
loyalty.n.01,obese,No
loyalty.n.01,potent,No
loyalty.n.01,profit-making,No
loyalty.n.01,proscribed,No
loyalty.n.01,public,No
loyalty.n.01,red,No
loyalty.n.01,reliable,Yes
loyalty.n.01,rich,No
loyalty.n.01,same,No
loyalty.n.01,serious,No
loyalty.n.01,technical,No
loyalty.n.01,tiresome,No
loyalty.n.01,truthful,Yes
loyalty.n.01,unlinked,Yes
loyalty.n.01,unpolluted,No
loyalty.n.01,unproductive,No
loyalty.n.01,valiant,Yes
loyalty.n.01,watchful,No
loyalty.n.01,young,No
luminosity.n.01,accurate,No
luminosity.n.01,all-encompassing,No
luminosity.n.01,analytical,No
luminosity.n.01,aspirational,No
luminosity.n.01,bereft,No
luminosity.n.01,bodily,No
luminosity.n.01,clear,No
luminosity.n.01,conspicuous,No
luminosity.n.01,correct,No
luminosity.n.01,damaged,No
luminosity.n.01,despicable,No
luminosity.n.01,discernible,No
luminosity.n.01,exceptional,No
luminosity.n.01,favourable,No
luminosity.n.01,fresh,No
luminosity.n.01,headstrong,No
luminosity.n.01,honourable,No
luminosity.n.01,illuminated,Yes
luminosity.n.01,inclined,No
luminosity.n.01,inhumane,No
luminosity.n.01,invisible,No
luminosity.n.01,itty-bitty,No
luminosity.n.01,joyful,No
luminosity.n.01,meritorious,No
luminosity.n.01,monochrome,No
luminosity.n.01,monotonous,No
luminosity.n.01,multifaceted,No
luminosity.n.01,obese,No
luminosity.n.01,plentiful,No
luminosity.n.01,potent,No
luminosity.n.01,profit-making,No
luminosity.n.01,same,No
luminosity.n.01,sensitized,No
luminosity.n.01,serious,No
luminosity.n.01,sinister,No
luminosity.n.01,solitary,No
luminosity.n.01,stimulating,No
luminosity.n.01,suspicious,No
luminosity.n.01,technical,No
luminosity.n.01,tiresome,No
luminosity.n.01,truthful,No
luminosity.n.01,unceasing,No
luminosity.n.01,unjust,No
luminosity.n.01,unlinked,No
luminosity.n.01,unproductive,No
luminosity.n.01,unrecognised,No
luminosity.n.01,user-friendly,No
luminosity.n.01,valiant,No
luminosity.n.01,watchful,No
luminosity.n.01,young,No
magnetism.n.01,accurate,No
magnetism.n.01,alien,No
magnetism.n.01,all-encompassing,No
magnetism.n.01,authorized,No
magnetism.n.01,bereft,No
magnetism.n.01,bodily,No
magnetism.n.01,careless,No
magnetism.n.01,clear,No
magnetism.n.01,conceivable,Yes
magnetism.n.01,conspicuous,No
magnetism.n.01,correct,No
magnetism.n.01,courteous,No
magnetism.n.01,damaged,No
magnetism.n.01,discernible,No
magnetism.n.01,enshrined,No
magnetism.n.01,exceptional,No
magnetism.n.01,fashionable,No
magnetism.n.01,foolhardy,No
magnetism.n.01,friendly,No
magnetism.n.01,heavier,No
magnetism.n.01,horrible,No
magnetism.n.01,inclined,No
magnetism.n.01,inconceivable,No
magnetism.n.01,inhumane,No
magnetism.n.01,inside,No
magnetism.n.01,itty-bitty,No
magnetism.n.01,meritorious,No
magnetism.n.01,modesty,No
magnetism.n.01,multifaceted,No
magnetism.n.01,obese,No
magnetism.n.01,potent,No
magnetism.n.01,preliminary,No
magnetism.n.01,profit-making,No
magnetism.n.01,proscribed,No
magnetism.n.01,red,No
magnetism.n.01,responsible,No
magnetism.n.01,serious,No
magnetism.n.01,sinister,No
magnetism.n.01,solitary,No
magnetism.n.01,static,No
magnetism.n.01,technical,No
magnetism.n.01,truthful,No
magnetism.n.01,unceasing,No
magnetism.n.01,unjust,No
magnetism.n.01,unlinked,No
magnetism.n.01,unorthodox,No
magnetism.n.01,unproductive,No
magnetism.n.01,unrecognised,No
magnetism.n.01,valiant,No
magnetism.n.01,watchful,No
magnitude.n.01,bodily,No
magnitude.n.01,bright,No
magnitude.n.01,chilled,No
magnitude.n.01,conspicuous,No
magnitude.n.01,courteous,No
magnitude.n.01,different,No
magnitude.n.01,east,No
magnitude.n.01,horrible,No
magnitude.n.01,hunger,No
magnitude.n.01,inconclusive,No
magnitude.n.01,invisible,No
magnitude.n.01,monochrome,No
magnitude.n.01,monotonous,No
magnitude.n.01,responsible,No
magnitude.n.01,same,No
magnitude.n.01,stimulating,No
magnitude.n.01,stupid,No
magnitude.n.01,unjust,No
magnitude.n.01,unlinked,No
magnitude.n.01,valiant,No
majority.n.01,all-encompassing,Yes
majority.n.01,analytical,No
majority.n.01,conceivable,No
majority.n.01,conspicuous,Yes
majority.n.01,damaged,No
majority.n.01,dazzling,No
majority.n.01,deliberate,No
majority.n.01,despicable,No
majority.n.01,exceptional,No
majority.n.01,fashionable,No
majority.n.01,friendly,No
majority.n.01,honourable,No
majority.n.01,horrible,No
majority.n.01,illuminated,No
majority.n.01,inconceivable,No
majority.n.01,inconclusive,No
majority.n.01,itty-bitty,Yes
majority.n.01,modesty,No
majority.n.01,monochrome,No
majority.n.01,multifaceted,No
majority.n.01,plentiful,Yes
majority.n.01,profit-making,No
majority.n.01,responsible,No
majority.n.01,sinister,No
majority.n.01,strange,Yes
majority.n.01,succinct,No
majority.n.01,tight,No
majority.n.01,unlinked,No
majority.n.01,user-friendly,No
majority.n.01,valiant,No
maleficence.n.02,all-encompassing,No
maleficence.n.02,analytical,No
maleficence.n.02,atypical,No
maleficence.n.02,clear,No
maleficence.n.02,conspicuous,No
maleficence.n.02,correct,No
maleficence.n.02,dazzling,No
maleficence.n.02,deliberate,No
maleficence.n.02,discernible,No
maleficence.n.02,enshrined,No
maleficence.n.02,extension,No
maleficence.n.02,foolhardy,No
maleficence.n.02,friendly,No
maleficence.n.02,headstrong,No
maleficence.n.02,heavier,No
maleficence.n.02,hunger,No
maleficence.n.02,inconclusive,No
maleficence.n.02,inside,No
maleficence.n.02,joyful,No
maleficence.n.02,meritorious,Yes
maleficence.n.02,modesty,No
maleficence.n.02,noble,No
maleficence.n.02,on-going,No
maleficence.n.02,plentiful,No
maleficence.n.02,potent,No
maleficence.n.02,protective,No
maleficence.n.02,red,No
maleficence.n.02,rich,No
maleficence.n.02,sensitized,No
maleficence.n.02,seperate,No
maleficence.n.02,solitary,No
maleficence.n.02,spoiled,No
maleficence.n.02,suspicious,No
maleficence.n.02,tight,No
maleficence.n.02,tiresome,No
maleficence.n.02,unlinked,No
maleficence.n.02,unorthodox,No
maleficence.n.02,unpolluted,No
maleficence.n.02,user-friendly,No
maleficence.n.02,watchful,No
malignity.n.02,accurate,No
malignity.n.02,bereft,No
malignity.n.02,careless,No
malignity.n.02,correct,No
malignity.n.02,discernible,No
malignity.n.02,enshrined,No
malignity.n.02,favourable,No
malignity.n.02,horrible,Yes
malignity.n.02,hunger,No
malignity.n.02,inconceivable,No
malignity.n.02,innovatory,No
malignity.n.02,joyful,No
malignity.n.02,modesty,No
malignity.n.02,monotonous,No
malignity.n.02,noble,No
malignity.n.02,obese,No
malignity.n.02,preliminary,No
malignity.n.02,profit-making,No
malignity.n.02,responsible,No
malignity.n.02,same,No
malignity.n.02,spoiled,No
malignity.n.02,static,No
malignity.n.02,stimulating,No
malignity.n.02,technical,No
malignity.n.02,tight,No
malignity.n.02,truthful,No
malignity.n.02,unceasing,No
malignity.n.02,unpolluted,No
malignity.n.02,user-friendly,No
malignity.n.02,valiant,No
mandate.n.01,accurate,No
mandate.n.01,aspirational,No
mandate.n.01,bodily,No
mandate.n.01,chilled,No
mandate.n.01,courteous,No
mandate.n.01,crowded,No
mandate.n.01,deliberate,Yes
mandate.n.01,discernible,No
mandate.n.01,even-handed,No
mandate.n.01,exceptional,No
mandate.n.01,fashionable,No
mandate.n.01,headstrong,No
mandate.n.01,honourable,No
mandate.n.01,inclined,No
mandate.n.01,innovatory,No
mandate.n.01,lawful,Yes
mandate.n.01,plentiful,No
mandate.n.01,potent,No
mandate.n.01,profit-making,Yes
mandate.n.01,responsible,Yes
mandate.n.01,rich,No
mandate.n.01,seperate,No
mandate.n.01,solitary,No
mandate.n.01,spoiled,No
mandate.n.01,suspicious,No
mandate.n.01,tiresome,No
mandate.n.01,unceasing,No
mandate.n.01,unorthodox,No
mandate.n.01,unrecognised,No
mandate.n.01,valiant,No
materiality.n.02,analytical,No
materiality.n.02,aspirational,No
materiality.n.02,bereft,No
materiality.n.02,conspicuous,No
materiality.n.02,damaged,No
materiality.n.02,exact,No
materiality.n.02,favourable,No
materiality.n.02,inconceivable,No
materiality.n.02,inconclusive,No
materiality.n.02,inhumane,No
materiality.n.02,innovatory,No
materiality.n.02,inside,No
materiality.n.02,lawful,No
materiality.n.02,proscribed,No
materiality.n.02,protective,No
materiality.n.02,sensitized,No
materiality.n.02,seperate,No
materiality.n.02,sinister,No
materiality.n.02,unserviceable,No
materiality.n.02,young,No
maturity.n.02,accurate,No
maturity.n.02,atypical,No
maturity.n.02,bodily,No
maturity.n.02,bright,No
maturity.n.02,chilled,No
maturity.n.02,clear,No
maturity.n.02,conspicuous,No
maturity.n.02,correct,No
maturity.n.02,courteous,No
maturity.n.02,crowded,No
maturity.n.02,crushed,No
maturity.n.02,damaged,No
maturity.n.02,dazzling,No
maturity.n.02,different,No
maturity.n.02,discernible,No
maturity.n.02,east,No
maturity.n.02,enshrined,No
maturity.n.02,exact,No
maturity.n.02,exceptional,No
maturity.n.02,extension,No
maturity.n.02,fashionable,No
maturity.n.02,favourable,No
maturity.n.02,headstrong,No
maturity.n.02,heavier,No
maturity.n.02,honourable,No
maturity.n.02,horrible,No
maturity.n.02,inclined,No
maturity.n.02,inconclusive,No
maturity.n.02,inhumane,No
maturity.n.02,innovatory,No
maturity.n.02,inside,No
maturity.n.02,invisible,No
maturity.n.02,multifaceted,No
maturity.n.02,on-going,No
maturity.n.02,plentiful,No
maturity.n.02,potent,No
maturity.n.02,preliminary,No
maturity.n.02,proscribed,No
maturity.n.02,red,No
maturity.n.02,reliable,Yes
maturity.n.02,responsible,Yes
maturity.n.02,rich,No
maturity.n.02,serious,No
maturity.n.02,sinister,No
maturity.n.02,spoiled,No
maturity.n.02,stimulating,No
maturity.n.02,strange,No
maturity.n.02,stupid,No
maturity.n.02,suspicious,No
maturity.n.02,tiresome,No
maturity.n.02,truthful,No
maturity.n.02,unceasing,No
maturity.n.02,unjust,No
maturity.n.02,unlinked,No
maturity.n.02,unrecognised,No
maturity.n.02,unserviceable,No
maturity.n.02,user-friendly,No
maturity.n.02,valiant,No
maturity.n.02,watchful,No
maturity.n.02,young,Yes
measure.n.02,alien,No
measure.n.02,all-encompassing,Yes
measure.n.02,analytical,No
measure.n.02,bodily,No
measure.n.02,correct,No
measure.n.02,crowded,No
measure.n.02,deliberate,No
measure.n.02,even-handed,No
measure.n.02,fashionable,No
measure.n.02,favourable,No
measure.n.02,inconceivable,No
measure.n.02,monotonous,No
measure.n.02,protective,No
measure.n.02,sensitized,No
measure.n.02,spoiled,No
measure.n.02,strange,No
measure.n.02,technical,No
measure.n.02,unorthodox,No
measure.n.02,unproductive,No
measure.n.02,watchful,No
mind.n.07,accurate,No
mind.n.07,atypical,No
mind.n.07,bereft,No
mind.n.07,bodily,No
mind.n.07,bright,Yes
mind.n.07,chilled,No
mind.n.07,clear,No
mind.n.07,conceivable,Yes
mind.n.07,conspicuous,No
mind.n.07,courteous,No
mind.n.07,crushed,No
mind.n.07,damaged,No
mind.n.07,dazzling,No
mind.n.07,despicable,No
mind.n.07,different,No
mind.n.07,east,No
mind.n.07,exceptional,No
mind.n.07,extension,No
mind.n.07,fresh,No
mind.n.07,friendly,No
mind.n.07,headstrong,No
mind.n.07,honourable,No
mind.n.07,horrible,No
mind.n.07,hunger,No
mind.n.07,inclined,No
mind.n.07,inconceivable,No
mind.n.07,modesty,No
mind.n.07,monochrome,No
mind.n.07,monotonous,No
mind.n.07,obese,No
mind.n.07,on-going,No
mind.n.07,potent,No
mind.n.07,protective,No
mind.n.07,red,No
mind.n.07,same,No
mind.n.07,sensitized,No
mind.n.07,seperate,No
mind.n.07,solitary,No
mind.n.07,spoiled,No
mind.n.07,static,No
mind.n.07,strange,No
mind.n.07,succinct,No
mind.n.07,tight,No
mind.n.07,truthful,No
mind.n.07,unjust,No
mind.n.07,unorthodox,No
mind.n.07,unpolluted,No
mind.n.07,unserviceable,No
mind.n.07,watchful,No
mind.n.07,young,No
mindfulness.n.01,all-encompassing,No
mindfulness.n.01,bright,No
